ID,Name,Closed Permanently,Closed for COVID,Covid Notes,Category,Parent Organization,Description,Address,Address2ndLine,City,State,Zip,Latitude,Longitude,Neighborhood,Email,Phone,Hours,Website,Facebook,Pinterest,Twitter,LinkedIn,Instagram,Eligibility Requirements,Languages,Food Types,Non-food Items,Services,Public Notes,Admin Contact,Admin Phone,Admin Email,Donation Contact,Donation Phone,Donation Email,Donation Pickup,Accepts Frozen,Accepts Refrigerated,Accepts Perishable,Donation Schedule,Donation Delivery Instructions,Donation Notes,Verification Status
5353,Catholic Charities - Family Support Center,,,,Unknown,,"Hot Meals Daily, 7:30am - 8:00am Daily, 3:00pm - 3:30pm Daily, 5:30pm - 6:00pm Weekly on  Saturday, 7:30pm - 8:00pm Weekly on  Sunday, 3:00pm - 3:30pm Weekly on  Sunday, 5:30pm - 6:00pm Weekly on  Sunday, 7:30pm - 8:00pm Weekly on  Monday, 7:30am - 8:00am Weekly on  Monday, 3:00pm - 3:30pm Weekly on  Monday, 5:30pm - 6:00pm Weekly on  Monday, 7:30pm - 8:00pm Weekly on  Tuesday, 7:30am - 8:00am Weekly on  Tuesday, 3:00pm - 3:30pm Weekly on  Tuesday, 7:30pm - 8:00pm Weekly on  Wednesday, 7:30am - 8:00am Weekly on  Wednesday, 3:00pm - 3:30pm Weekly on  Wednesday, 5:30pm - 6:00pm Weekly on  Wednesday, 7:30pm - 8:00pm Weekly on  Thursday, 7:30am - 8:00am Weekly on  Thursday, 3:00pm - 3:30pm Weekly on  Thursday, 5:30pm - 6:00pm Weekly on  Thursday, 7:30pm - 8:00pm Weekly on  Friday, 7:30am - 8:00am Weekly on  Friday, 3:00pm - 3:30pm Weekly on  Friday, 5:30pm - 6:00pm Weekly on  Friday, 7:30pm - 8:00pm",465 A St,,Santa Rosa,CA,95401,38.474881,-122.737116,,,(707) 528-8712,[],https://getfood.refb.org/sites/catholic-charities-family-support-center,,,,,,,English,,,,"
			Hot meal open to anyone in need
		
			
",,,,,,,,,,,,,,1
5388,Eureka Choice Pantry,,,,"Food Pantry, Unknown",The Food Bank for Humboldt County,"Pantry Weekly on  Tuesday, 11:00am - 3:00pm Weekly on  Wednesday, 11:00am - 3:00pm Weekly on  Friday, 11:00am - 3:00pm",2112 Broadway St,,Eureka,CA,95501,40.78891118,-124.1799637,,etharp@foodforpeople.org,707-407-0447,[],www.foodforpeople.org,https://www.facebook.com/FoodforPeopleInc,,https://twitter.com/FoodforPeople,,,"Income Requirment, Each Family can shop once a month, MUST MAKE APPT TO SHOP PANTRY, Primarly for Eureka residents. ",English,"All food groups (dairy, protein, grains, fruits, vegetables) are always represented though specific foods change",,Seasonal Fresh Produce Market (see website for details),"
			Pantry operated through Food For People, please choose site closest to you. If you don't live in Eureka, please visit the website for the 16 other pantries in the county (pick the one closest to you) 
		
Seasonal Fresh Produce Market (May-Oct) :https://foodforpeople.org/programs/free-produce-markets
",,,,,,,,,,,,,,2
5395,FISH of Sonoma,,,,"Food Pantry, Other",,"building a strong community together  through community support and a large cadre of volunteers fish provides food ,clothing, transportacion of medical appointments to sonoma valley residents in need.",18330 Sonoma Hwy,f.i.s.h of sonoma valley  p.o.box507 sonoma c.95476-0507,Sonoma,CA,95476,38.31191925,-122.4805805,,,707)996-0111,[],https://getfood.refb.org/sites/fish-of-sonoma,,,,,,,English,,,,"
			Must call first, client will be given a time for pick-up that day. Can pick up twice a month. Call M-F 9am-12pm for pick-up between 1:30pm-3:00pm
		
			
",,,,,,,,,,,,,,2
5343,Bell Manor,,,,"Food Pantry, Other",,,8780 Bell Rd,,Windsor,CA,95492,38.54550898,-122.811303,,,(707) 838-6601,[],https://getfood.refb.org/sites/bell-manor,,,,,,,English,,,,"OPEN TO RESIDENTS OR THEIR CAREGIVERS ONLY. Groceries To Go: USDA food open to all. 2nd Wednesday distribution cancelled until further notice. Senior Basket: Box of staple food items for low income seniors 60 or older, bring ID to apply on site.
		
			
",,,,,,,,,,,,,,4
5120,Telacu Senior Court,,,,Other,,Low income housing community. Does not provide food resources to residents or other members of the community.,14442 Pacific Ave,,Baldwin Park,CA,91706,34.08425753,-117.9602321,,info@TRM.com,(626) 813-9937,[],https://telacu.com/property_listings/telacu-senior-court/,https://www.facebook.com/pages/Telacu%20Senior%20Court/124825294520134/,,,,,This is a low-income apartment community. Head of household must be at least 62-years-old or 18-years-old and physically impaired at time application is submitted. Household income must not exceed 50% of the HUD annual income limits. Rent is based on 30% of adjusted gross income.,English,,,,,,,,,,,,,,,,,,4
5184,Robert M Wilkinson Multipurpose Adult Center (Wilkinson),,,The organization only provides home delivery service during COVID.,Meal Program,,,8956 Vanalden Ave,,Northridge,CA,91324,34.23332214,-118.5491558,,wk_mow@vic-la.org,(818) 885-5144,[],https://www.vic-la.org/meals-on-wheels,https://www.facebook.com/funatwilkinson/,,,,,"Provides meals to people 60 and older who are unable to prepare their own meals, travel to a meal site or do not receive home meal support. Please call the organization to further discuss eligibility and make arrangements. ",English,,,,"Delivers meals to the home on weekdays (Monday-Friday). Free service for those 60 and older and fee-based service available to all ages.

Meals are fully prepared and delivered to your door. All meals are diabetic and hypertension friendly. Meals are prepared by a professional caterer complying with conventional nutrition standards through the Los Angeles Department of Aging. The drivers deliver the meals within a designated time frame to preserve the integrity of the meal. ",,,,,,,,,,,,,,4
5490,Santa Rosa Veterans Memorial Building,,,Drive-thru food distribution in the parking lot of the Santa Rosa Veteran's Memorial building.,Food Pantry,,"
",1351 Maple Ave,,Santa Rosa,CA,95404,38.4338673,-122.6998488,,info@refb.org,(707) 523-7903,[],https://getfood.refb.org/sites/santa-rosa-veterans-memorial-building,,,,,,,English,,,,"DRIVE THRU DISTRIBUTION
Groceries To Go: USDA food open for all
Senior Basket: Box of staple food items for low income seniors 60 or older, bring ID to apply on site.
Hours vary depending on the food distribution program. Please check the website for more information
Groceries to Go: Weekly on Thursday, 9:00 am - 10:00 am. Will provide grocery staples, baked goods, and fresh produce.
Senior Basket: Second Thursday of the month 9:00 am - 10:00 am. Will provide a 35-40 lb box of staples every month.
		
			
",Stephanie,,,,,,,,,,,,,4
3012,Iglesia Pentecostal Templo Calvario,1,,,Food Pantry,,,8824 Long Beach Boulevard,,South Gate,CA,90280,33.955827,-118.2203771,,info.templocalvario@gmail.com,(310)713-1428,[],https://www.templocalvariosouthgate.com/,https://www.facebook.com/tcalvariosouthgate/,,,,,,English,,,,,,,,,,,,,,,,,,4
5225,UCLA CPO Food Closet,,,"The UCLA Community Programs Office (CPO) Food Closet will be temporarily transitioning to the CPO Online Food Closet following the “Safer at Home” order from Governor Newsom and Mayor Garcetti. The main resource offered at this time will be the CPO Basic Needs Gift Card Program.

Students interested in applying may be eligible to receive gift cards amounting to up to $75 that can be used towards purchasing food and other basic necessities at any Target or Ralph’s location. Similar to the CPO Food Closet, this program is intended to supplement students’ sources of Financial Aid and CalFresh benefits. However, space is limited. Participants will be selected based on past participation in UCLA basic needs services. Students may access the application at: www.cpo.ucla.edu/bngiftcards",Food Pantry,"University of California, Los Angeles",Free groceries for UCLA students struggling with food insecurity.,220 Westwood Plaza,,Los Angeles,CA,90095,34.070199,-118.45102,,foodcloset@cpo.ucla.edu,(310) 794-9334,[],http://www.cpo.ucla.edu/cpo/foodcloset/,,,,,https://www.instagram.com/uclacpofoodcloset/,Any UCLA student who may be experiencing hunger and/or struggling to attain food due to financial hardships,English,"Dairy
Kraft singles
Daiya cheese slices
Yogurt
Lentils & Grains

Beans –Small bag
Rice – Small bag
Pasta
Oatmeal
Cereal bars
Stuffing
Proteins

Eggs
Organic Eggs
Canned beans
Canned meats
Canned Tuna
Canned Chicken
Corn beef hash
Vienne sausages
Sardines
Spam
Fruits & Vegetables

Avocados
Tomatoes
Corn
Broccoli
Carrots
Cucumbers
Zucchini
Onions
Green/Red peppers
Celery
Peaches
Bananas
Apples
Oranges
Pears
Mangoes
Plums
Potatoes
Snacks

Crackers
Pretzels
Chips
Cookies
Snack bars
Fruit Cups
String cheese
Baby Bell Cheese
Raisins
Cans

Vegetables
Fruit (i.e. Mandarin Oranges)
Chiles
Soups
Tomato sauce
Pasta sauce
Instant Meals

Burritos
Lean Cuisine
Drinks

Water bottles
Juice boxes
Sodas
Canned beverages
Seasonings/Condiments

Salt
Pepper
Ketchup
Mustard
BBQ sauce
Hot sauce
Peanut Butter – Small individual pieces
Jelly – Small individual pieces
Butter – Small individual pieces

Tampons
Liners Pads
Pads
Wipes

Deodorant
Toothbrush
Toothpaste
Shampoo
Floss
Toilet Paper – Individually wrapped
Dish Soap
Soap
Paper towels
Miscellaneous

Utensils","Menstrual hygiene products, toiletries",,Closed due to COVID-19. Apply for the CPO food gift card program at www.cpo.ucla.edu/foodgiftcard,,,,,,,,,,,,,,4
5246,"County of Sonoma, Public Health",,,,"Care Center, Other",,,625 5th Street,,Santa Rosa,CA,95404,30.28867,31.748,,ulla.mast@sonoma-county.org,(707) 565-4400,[],,,,,,,,English,,,,,,,,,,,,,,,,,,4
5499,Sonoma County Indian Health,,,,Unknown,,Groceries to Go Second - Second Thursday of the month from 9:30am - 10:30am. Senior Basket - Second Thursday of the month from 9:30am - 10:30am. Diabetes Wellness - Second Thursday of the month from 9:30am - 10:30am,144 Stony Point Rd,,Santa Rosa,CA,95401,38.44043531,-122.7435309,,,(707) 521-4575,[],https://getfood.refb.org/sites/sonoma-county-indian-health,,,,,,,English,,,,"
			DISTRIBUTION FOR SENIORS OR THEIR CAREGIVERS
 Groceries To Go: USDA food open for all
Senior Basket: Box of staple food items for low income seniors 60 or older, bring ID to apply on site
		
			
",,,,,,,,,,,,,,2
4121,St. Mary's Catholic Church,,,,"Food Pantry, Other",,,1600 East Avenue R-4,,Palmdale,CA,93550,34.56894669,-118.1011847,,info@stmarys-ave.org,(661) 947-3306,[],https://saintmarys-ave.org/?fbclid=IwAR16rk8825kmq1QC4qdXV6BKmX670VPPFv4NplAXSduCBhZaCezMwZmFWlE,https://www.facebook.com/StMarysPalmdale/,,,,,,English,,,,,Leslie,(661) 947-3306,,,,,,,,,,,,4
5419,Jack Simpson School View Apartments,,,,"Care Center, Other",,Senior living facility. Includes offering of Senior Basket to residents once per month.,1050 N Bush St,,Ukiah,CA,95482,39.16113608,-123.2146011,,,(707) 463-0300,[],https://getfood.refb.org/sites/jack-simpson-apartments,,,,,,Must be a resident. Bring ID to apply on site.,English,Box of staple food items,,,"Operated by Redwood Empire Food Bank (REFB).

OPEN TO RESIDENTS. Senior Basket: Box of staple food items for low income seniors 60 or older, bring ID to apply on site			
",,,,,,,,,,,,,,2
5542,Willits Harrah Senior Center,,,Dining room closed per state orders.,Meal Program,,,1501 Baechtel Rd,,Willits,CA,95490,39.3943995,-123.3432062,,,(707) 459-6826,[],https://getfood.refb.org/sites/willits-senior-center,,,,,,,English,,,,"Meal Prices Starting October 1, 2020
Meals on Wheels Delivered meals – $5.50 per meal.
To Go Meals – $7 for any Seniors, $8 for anyone under age 55, $6 if you are a member and you purchase a meal card for 10 meals at $6 each.
Two Ways to Get A Meal
 1. Pick Up a To Go Meal – 12:00 pm thru 1:00 pm
 2. Have a Meal Delivered – Call 459-6826 to Schedule

MOVED TO LAUGHLIN FIELDS JULY 21ST

		
			
",,,,,,,,,,,,,,4
4399,Los Angeles Community Action Network,,,Handing out survival bags to people living on Skid Row (Wednesdays and Sundays) - TBC,Food Pantry,,,836 East 6th Street (838 E. 6th St),,Los Angeles,CA,90021,34.039907,-118.241827,DOWNTOWN LOS ANGELES,toddc@cangress.org,(213) 228-0024,[],https://cangress.org/,https://www.facebook.com/lacanetwork/,,,,,,English,,,,,,,,Todd Cunningham,,toddc@cangress.org,,,,,Please email Todd (toddc@cangress.org) to coordinate drop off. We will make sure to stagger your deliveries and practice safe physical distancing.,Please email Todd (toddc@cangress.org) to coordinate drop off. We will make sure to stagger your deliveries and practice safe physical distancing.,"Directly donating food items. In the survival bag, we aim to include:   An immune booster bag (small ziplock) with lemon, garlic, turmeric & ginger 2-3 cans of protein such as chicken, tuna, salmon or chili 1 pack noodles 1 energy bar 5 pieces of fresh fruit  Bread or crackers Peanut butter Bottled water LACAN garden salad  Multivitamins  Masks, gloves, and sanitizers  How You Can Help  1.Drop any of the items above off at LA CAN (836 E 6th St, Los Angeles, CA 90021)Please contact Todd (toddc@cangress.org) for coordination. - Giving to LACAN $10 or more so we can buy these essential items. Designate “LA CAN COVID-19 Rapid Response” at https://donatenow.networkforgood.org/lacan",4
3038,Lincoln Avenue Christian Church,,,,Food Pantry,,,1180 North Lincoln Avenue,,Pasadena,CA,91103,34.1664331,-118.1592865,,info@lincolnavenuechristianchurch.org,(626)798-9163,[],http://www.lincolnavenuechristianchurch.org/,https://www.facebook.com/laccpasadena,,https://twitter.com/labcpasadena,,,No eligibility requirements,English,"Canned goods; fresh produce; occasionally meat, cookies, and cake.",No non-food items,,,Ira Glass,626-798-9163,,,,,,,,,,,Cannot accept donations. Receive donations from the Los Angeles Regional Food Bank.,4
4510,Boys and Girls Club of the Antelope Valley (Antelope Valley Boys & Girls Club - Quartz Hill),,,,Food Bank,,"Food Resources are offered by availability through other community partner organizations throughout the Antelope Valley. There is no specific time or location for food resources, when they get a shipment of food from the LA Food Bank, they partner with other community partners who choose a location and time to do it and they will send a dialer message local residents (e.g, of a school) indicating a specific time and date for drive-through pick-up of food resources. To check for the next distribution, call the Boys and Girls Club at the number above. ",45404 Division St,,Lancaster,CA,93535,34.70760851,-118.1304249,,,(661) 267-2582,[],,,,,,,,English,,,,,Sally Altobelli,661-267-2582 ext. 101,,,,,,,,,,,,4
5501,Sonoma Springs Community Hall,,,,"Meal Program, Food Bank",N/A,"The Sonoma Valley Agricultural Cooperative (SVAC) is a newly formed program of the Springs Hall aimed at carrying on our longstanding mission of supporting our local farms and food producers. This program will focus on those local producers using organic methods and ingredients, working to promote and collaborate with this essential element of our community. In addition, the SVAC seeks to recognize those farms and families who historically have maintained the essential tradition of Sonoma Valley agriculture in our beautiful valley.",18627 Sonoma Hwy 12,,Sonoma,CA,95476,38.30821046,-122.4784635,,sonomaspringshall@gmail.com,(707) 935-1322,[],https://springshall.org/,https://www.facebook.com/springshall.org/,,,,,,"English, Spanish",,,,"Free meals available to all. Free Meals from Sonoma Overnight Support’s food program available five days a week. 
			
",,,,,,,,,,,,,,4
4808,First Presbyterian Church of Hollywood (Hollywood Presbyterian Church),,,All of there services have moved online.,Other,,,1760 North Gower Street,,Hollywood,CA,90028,34.036,-118.677,,,(323) 463-7161,[],https://www.fpch.org/,https://www.facebook.com/FPCHollywood/,,,,,,English,,,,,Mary Hartman,,mhartman47@yahoo.com,,,,,,,,,,,4
5250,Graton Day Labor Center,,,,Other,,"What We Do
Centro Laboral de Graton (CLG) is a worker-led day labor center that organizes with domestic workers and day laborers in West Sonoma County, CA for the advancement of their rights and dignity as workers, as immigrants, and as members of the broader community. CLG offers a hiring process to employers that is democratic, fair, and transparent. This process has been developed over 15 years of organizing with workers, and seeks to embody and support the vision and mission of CLG.

Vision:
To promote healthy communities that value inclusion and respect, so that day laborers, domestic workers, and their families, may live and work with justice and dignity

Mission:
To advance and protect the human, labor and civil rights of day laborers, domestic workers, and their families.

Centro Laboral de Graton is proud to align its organizational practices and promote the shared mission and vision of the Sonoma County Upstream Initiative. Please visit www.SonomaUpstream.org for more information.

We do this by promoting participatory democratic leadership and worker solidarity in order to develop greater opportunities for employment, health, education, and civic participation

CLG registers about 500 worker members and almost 2,000 employers each year.
40-60 men and 3-5 women sign-in daily
The avg. wage earned is $16 per hr
CLG’s general assembly of workers meets twice a week to discuss and make decisions re: all aspects of CLG programming
We are funded by a combination of private foundation and government grants, employer and community contributions, membership contributions, and through fundraising events.",2981 Bowen Street,x,Graton,California,95444,38.43487164,-122.8695204,,www.hireworkers@gratondaylabor.org,(707) 829-1864,[],https://www.gratondaylabordonate.org/,https://www.facebook.com/gratondaylabor/,,,,,,English,,,,,,,,,,,,,,,,"PO Box 42 Graton, CA 95444",,2
5251,HALTER Project,,,,Other,,,12099 Sonoma Hwy,,Glen Ellen,CA,95442,38.38683802,-122.5192747,,rescue@HALTERfund.org,(707) 318-7526,[],,,,,,,,English,,,,,,,,,,,,,,,,,,4
5158,Via Care Community Health Center,,,,Other,,,507 S Atlantic Blvd,,Los Angeles,CA,90022,34.02706175,-118.1552982,,,(323) 268-9191,[],https://www.viacarela.org/,https://www.facebook.com/ViaCareLA/,,,,,,English,,,,,Mariam,(323) 268-9191,,,,,,,,,,,,4
